title,artist_name,track_mbid,date,length,genre_dortmund,genre_rosamerica,genre_tzanetakis,sad,happy,party,relaxed,acoustic,danceable,tonal,bright,instrumental,decada,longitud_titulo,pca_1,pca_2,pca_3,pca_4,pca_5,cluster,anomaly
Depth of Emotions,Dark Soho,0c0d3f1b-b997-45ec-aa0f-ab725b18d498,2001,7.238530476883333,Electronic,Dance,Jazz,0.244441315532,0.148230239749,0.965530574322,0.0118141649291,6.92600110597e-09,0.999941170216,0.0584697499871,0.00555055448785,0.391663074493,2000,17,-3.3479691522747905,-1.0679827174804206,-1.278502510499158,0.11817209583420583,0.13185332654214374,0,1
Rollin' Dany,The Fall,00e13b06-60df-462c-bb6a-b7a971fc65bb,1985,2.3945576985666666,Electronic,Rock,Jazz,0.0723196342587,0.846623778343,0.27355915308,0.0458766818047,0.00932711735368,0.00453860173002,0.172370672226,0.967342197895,0.022920999676,1980,12,-1.1257225218418303,2.747298797670457,-0.5815620955948506,-0.6740066581558407,0.28039730562397525,0,1
Big Plans,Ayria,0c6d199d-aa98-49d0-980f-6c1db1748fd9,2013,3.6229169209833336,Electronic,Dance,Jazz,0.190136164427,0.505360841751,0.768363952637,0.493651360273,6.19397383161e-07,0.999997198582,0.371506422758,0.133797481656,0.151953786612,2010,9,-2.678286464295287,-0.359097940175089,0.5658485602241353,-0.848654676418719,-0.04531846779474294,0,1
Life Goes On (nu mixx) (dirty),2Pac,0b7af312-5441-4066-9bd9-95bfca49770f,2003,5.0008890787833336,Electronic,Hip-Hop,Jazz,0.391949355602,0.439169973135,0.0646208748221,0.759425640106,0.196972295642,0.989992856979,0.715661227703,0.678623437881,0.309188634157,2000,30,-0.0748272736706936,-0.129838669638386,0.3213197765632241,0.9697065608487843,0.13073754430702988,0,1
State,qaqarotto,0cbb6fec-f686-445e-bc84-41d2d4fb7e28,2021,3.0,Electronic,Rhythmic,Hip-Hop,0.695387363434,0.06655716151,0.13410949707,0.960854351521,0.394714057446,0.241914689541,0.0114451544359,0.0259873922914,0.949096798897,2020,5,0.671629536143738,-3.109414412683556,0.44309297976932593,-1.5217209862256,-0.5439973115238285,1,1
Kesse Ye Lolo De Ye,Stevie Wonder,01ff591b-ce97-4afd-9230-b849a9134a98,1979,3.07156473795,Folkcountry,Classic,Rock,0.646780073643,0.19044534862,0.103168472648,0.979788959026,0.916453421116,0.124830760062,0.987370669842,0.979992628098,0.983276069164,1970,19,3.1701057478032917,0.8004984695318487,-1.3240837841955266,0.39959742528037706,-0.8619633786498017,1,1
Suddenly,Richard Marx/Toni Braxton,0bbb2e65-1d71-4e05-a6d1-d4558d09de3d,2008,4.749061075849999,Electronic,Rhythmic,Jazz,0.74896556139,0.252307146788,0.121803238988,0.921755075455,0.612219810486,0.763392269611,0.741618096828,0.722825348377,0.247470855713,2000,8,1.3034574053142651,-0.4560467688528953,0.7144482148341975,-0.39181560205031146,-0.8891061575617953,1,1
Dead Monks,Akira Yamaoka,0a072e31-42ae-4f22-a0c3-a63bcf336d25,2011,2.4044443766333337,Electronic,Classic,Rock,0.41406160593,1.31407227855e-06,0.180610612035,0.97770190239,0.200157418847,0.075555510819,0.00585843669251,3.5291963286e-05,0.604742109776,2010,10,0.1669341800540528,-2.393346101066853,-0.19022452440038376,-1.8353810216154212,0.19019500842558043,1,1
Gotta Go To Work,Bruce Broughton,0ad81e0b-4cd8-4fd8-98ff-85ccf1fa23a0,1993,1.1946666717533332,Jazz,Classic,Jazz,0.953984498978,0.00261272815987,0.00567121896893,0.990996539593,0.947338700294,0.013548723422,0.494720876217,0.00840054638684,0.99343162775,1990,16,3.126150947809094,-1.5836742973902347,-0.901196507194326,-1.5636006361544292,0.13753362454224582,1,1
Snookeroo,Ringo Starr,1bc7afb6-ef14-44ec-ae25-c02ccd9f0b47,2007,3.4041905721,Electronic,Rock,Jazz,0.208622246981,0.592164456844,0.764544785023,0.122238956392,0.0409843213856,0.778874099255,0.757048547268,0.982691168785,0.158147186041,2000,9,-2.0819767483212885,1.7599573054561843,0.9855552453575094,0.15022481407141008,-0.6643966429086501,0,1
"Symphony No. 91 in E-flat major, Hob. I:91: I. Largo - Allegro",Franz Joseph Haydn,0da3c7be-bfd6-4c89-a9bd-5572de9777a4,2009,8.313904825849999,Electronic,Classic,Jazz,0.385275155306,0.5,0.0159374158829,0.994526445866,0.85491168499,0.027352809906,0.447410434484,0.983683645725,0.994945585728,2000,62,2.0681055449394825,-1.26826595785775,-0.27323143733173616,3.540482550795106,1.2052269251402548,1,1
What Is Wrong,Tricky,0a5a597a-5bd5-4b38-846e-9d5650c6f3e7,2003,3.5491701761833334,Electronic,Pop,Jazz,0.341561108828,0.165344804525,0.160876080394,0.880359053612,0.338748127222,0.422537744045,0.62277930975,0.0257178489119,0.797143101692,2000,13,0.30553381793790446,-1.470671522605327,-0.48342945842258866,-0.5438941156756737,-0.5138095608557753,1,1
Quelli Della Mia Eta,Catherine Spaak,0f0d2060-42c1-48f2-93bc-cf1dcf4491d9,1963,3.086367289233333,Folkcountry,Jazz,Jazz,0.805095016956,0.850646615028,0.115854769945,0.531330704689,0.937749326229,0.0922652110457,0.511801242828,0.912988483906,0.203187927604,1960,20,2.579719017768384,2.8673832459566655,-1.6244428937741815,-0.4105222199491867,0.43710550656638736,1,1
Dreaming From the Waist,The Who,0d144ab3-8227-422d-96e9-eab1a8fc2d16,1996,4.147809600833333,Electronic,Rock,Jazz,0.480682939291,0.479846000671,0.186889842153,0.0418943278491,0.633008301258,0.0556392297149,0.987417817116,0.978631854057,0.0308411773294,1990,23,0.8794272867562316,1.9932308610308371,0.6120474803423235,0.5150157590583347,0.21837501508553678,1,1
Kosheen - Hide U (John Creamer,,0b95f70e-2485-438e-a5a5-a9fc845606d5,2001,3.567891184483333,Electronic,Pop,Jazz,0.176808476448,0.384304106236,0.726720094681,0.134251177311,0.0658957138658,0.977519750595,0.430835843086,0.834268689156,0.5,2000,30,-2.1921159679767093,0.6728144595299347,0.04171164862248119,0.906119730114616,0.42076319739727747,0,1
You've Got It,Bruce Springsteen,1b3fd380-52a9-41bf-b9a9-9d032fb673de,2012,3.815111033116666,Electronic,Pop,Jazz,0.531196296215,0.737702906132,0.336463600397,0.412224084139,0.457596182823,0.875046014786,0.708753705025,0.965322911739,0.0285405274481,2010,13,-0.381575361939833,1.09174256826236,1.8122666953688584,0.12135227984318643,-0.39041755888520324,0,1
恐れることはありません,Macroblank,0e3bedca-4018-4ca8-a215-8d56de238ced,2022,4.5844156901,Electronic,Dance,Hip-Hop,0.181051939726,0.448388844728,0.74501478672,0.910675525665,2.3588811473e-06,0.99999910593,0.0419765077531,0.000948152213823,0.999989926815,2020,11,-2.4458478223385134,-2.460001831261138,0.1462831470672085,-0.13797044270309958,-0.6624043278030765,0,1
La reina del baile,Banda El Recodo,1aca759d-4e11-4692-bf32-4b6957af3144,2008,3.79602711995,Electronic,Pop,Jazz,0.224426925182,0.895639061928,0.330210030079,0.542138159275,0.0932130813599,0.573686003685,0.909591794014,0.943115234375,0.848589897156,2000,18,-0.5859726734682426,1.1282243280911994,0.7967018427379409,1.4170449905587879,-1.0785063062881581,0,1
GATE OF STEINER PRO-68k,Takeshi Abo,0f96785f-9f5e-4cf8-a8ef-ec3520215d4b,2020,2.217333221433333,Rock,Pop,Jazz,0.0391182787716,0.744603335857,1.57784197654e-05,0.808817088604,0.0906826034188,3.00000096379e-14,0.202003657818,0.626705467701,0.931498765945,2020,23,-0.3364115164633731,-0.8825265664918832,1.1550001407629,0.3378900132603338,0.002081126570139899,0,1
All (I Ever Want) (Feat. Sabrina Weckerlin),Alexander,0c65d69d-5fd9-4fc3-9a46-13c999c81b5a,2005,3.2840270996166665,Electronic,Pop,Jazz,0.561864554882,0.1482514292,0.281966000795,0.482092678547,0.227727174759,0.922982513905,0.26540106535,0.208778649569,0.161390393972,2000,43,-0.5641794992299826,-0.9415056798158316,-0.102204801897775,-0.02683757839515788,1.9771507267663906,0,1
Good Bye You,UFO,0ec54b4b-8470-4b81-a4cb-3144e89b57c7,2006,4.676789347333334,Electronic,Rock,Jazz,0.233618944883,0.804270744324,0.88528907299,0.217031255364,0.0350815989077,0.0273453164846,0.658659219742,0.987784326077,0.231700137258,2000,12,-1.5348941779817058,1.8549448722700772,0.7645299539814616,0.5363741456045,-0.40649800692700117,0,1
The Loving Proof,Dan Seals,0bd85b16-8118-4941-88ee-f7ee01c424ce,1984,3.67499313355,Folkcountry,Rhythmic,Jazz,0.804096758366,0.191439658403,3.02618282149e-05,0.808817207813,0.633704423904,0.00692215701565,0.991382181644,0.999992847443,0.0578315407038,1980,16,2.835611519004665,1.26536151353764,-0.20264024092539404,-0.41843465726157125,-0.18366235003570278,1,1
Run to Me,S.P.Y feat. Georgia Yates,1afe71bf-96f1-44b2-9a07-725ae03497cd,2012,4.664878336583333,Electronic,Dance,Jazz,0.261345267296,0.402093559504,0.570507407188,0.645960986614,0.00841249059886,0.999187529087,0.760372400284,0.647610783577,0.988991558552,2010,9,-1.4816781032356448,-0.6439721289503137,0.4907749863221586,0.8564458292689939,-1.6460801462520323,0,1
Talk That Slang,Gramatik,1a7b3258-e9be-45d4-b63f-e301e9e2f8a8,2010,3.43894755045,Electronic,Dance,Jazz,0.278834193945,0.202923715115,0.849127113819,0.852325379848,0.0180802978575,0.997830867767,0.0699640661478,0.43149331212,0.0281550213695,2010,15,-2.1492266841912624,-0.9104300203953894,0.3292327720408597,-1.0995430174052185,0.5140412640097257,0,1
"Happy Holidays, You Bastard",Kitner,0c2073fe-d8ff-4e55-9d26-22220a486f2c,2015,1.1101304372149998,Folkcountry,Classic,Jazz,0.775810420513,0.508458435535,0.0288459081203,0.903789758682,0.857125937939,0.0223155878484,0.986904323101,0.990523040295,0.22980876267,2010,27,2.705047619003143,0.5416571147150214,2.292774385160833,-0.1520934766293487,0.5788847788845816,1,1
When Will This End,Korn,0d07c87a-b3e7-4ce7-be1a-c4480f46d450,2003,14.392598470049998,Electronic,Jazz,Rock,0.352231800556,0.999999880791,0.984107136726,0.808817088604,0.00354195572436,0.537184238434,1.45833101151e-09,0.117411725223,0.319925695658,2000,18,-2.349557770574618,-1.2282409437427233,-1.56164628092601,2.1671433827264037,-0.5878046378429361,0,1
Мамалигамания,Zdob și Zdub,1c3c07aa-9a3f-4665-a8d7-b5fa903cdff0,2001,3.163999938966666,Electronic,Rock,Jazz,0.226207911968,0.555969595909,0.691503345966,0.692728817463,0.071458645165,0.256548672915,0.389863580465,0.364073365927,0.292040646076,2000,13,-1.1918035689950908,0.2542083492785208,-0.04811905539186145,-0.727326786629832,0.17449252514187286,0,1
L7 - Fuel My Fire,L7,0afcb9be-7820-4147-8fce-a88908a7ebdb,1992,3.739863840733333,Electronic,Rock,Jazz,0.114935919642,0.588928043842,0.67525434494,0.00294680451043,0.00806380342692,0.684813141823,0.956968784332,0.561446547508,0.716974854469,1990,17,-1.9300853039747063,1.5470135865081045,-0.434944332898024,0.9189815953492466,-0.7070003509248907,0,1
"Sonata in A major, K. 101",Domenico Scarlatti,0dd42269-b73b-4e13-b8ab-9fb2a00c7497,2009,3.1084444681833334,Electronic,Classic,Jazz,0.893787205219,0.181759476662,0.00193156907335,0.975939691067,0.999991416931,0.0062771900557,0.999995827675,0.899924695492,0.999999761581,2000,25,3.499560684687072,-0.6839897458230687,0.8174852484137509,0.6519935152210997,-0.4796214340465347,1,1
You Took the Piss Out of Me,Воплі Відоплясова,0f76fd8a-3d6e-4a8f-ba5a-2fcf6a2fc332,2003,4.082503509516667,Electronic,Pop,Jazz,0.216233938932,0.85207670927,0.849128901958,0.230430826545,0.133325338364,0.549190819263,0.37772205472,0.181019112468,0.168596699834,2000,27,-2.2637634424155197,0.8211542523798355,0.04890635997987039,0.16172371604073607,1.0923096793363438,0,1
Kiss And Make Up,Funeral for a Friend,0ce9a34d-411d-44a4-887e-b3d475838dda,2003,3.8974693298333336,Electronic,Rock,Jazz,0.0510881319642,0.7507635355,0.74095839262,0.160402789712,0.010807021521,0.178895875812,0.174379631877,0.724895656109,0.049007833004,2000,16,-2.2444748271906243,1.373144909337033,0.2513439312952464,-0.2178028778206407,0.4778204389295152,0,1
The Bartender And The Thief,Stereophonics,1b7d1d45-3529-4bd3-b2c4-4cf6160054f0,2020,2.9082992553666664,Electronic,Rock,Jazz,0.0446530841291,0.263906747103,0.00155316747259,0.808854103088,3.8387364043e-07,0.977766752243,0.923792183399,0.363412231207,0.170778438449,2020,27,-1.0466295269522252,-0.9410594894451065,1.6509033079035862,0.23385526493689027,0.2704589522603392,0,1
I Don't Want to Be a Freak (But I Can't Help Myself),Dynasty,0c190cbe-d1c3-4324-a98d-fcca059de1ad,1979,7.39221750895,Electronic,Dance,Jazz,0.321929425001,0.671273946762,0.46015059948,0.676159441471,0.00444447807968,0.990900456905,0.0270574036986,0.997443437576,0.971801877022,1970,52,-0.7718146964563595,0.47951132005796554,-2.6257227678723303,2.905277795891518,0.8331782933567223,0,1
Sambalama,Samba Touré,0bee2375-dd95-4a80-85a8-88f743eaf108,2021,4.969716389966666,Electronic,Pop,Jazz,0.660044133663,0.638303637505,0.028318092227,0.924804627895,0.349378854036,0.0856200531125,0.843015015125,0.965613603592,0.984229743481,2020,9,1.5031143454073757,-0.7543592887750434,1.7718618350827586,0.9810596801549417,-1.7236786016671337,1,1
Sitting On Top Of The World,Cream,0db674e0-fc35-4ec9-bfe0-aea018003bd1,1967,6.90938771565,Electronic,Classic,Rock,0.32755485177,0.0973843112588,0.0992349311709,0.595320701599,0.221294015646,0.0853718817234,4.65508946945e-06,0.806987941265,0.991619408131,1960,27,0.8472677274265983,-0.006734152404653639,-3.6924973232995977,0.9817750957434074,-0.20233265821159546,1,1
What Is Life without a Home,Floyd Dixon,0db5d96e-ce60-4b36-ace0-41aad60ca3f7,2003,2.5939592997166665,Blues,Jazz,Hip-Hop,0.598556160927,0.350546658039,0.183075085282,0.930643260479,0.786646425724,0.0164290964603,0.408028542995,0.765196800232,0.919204175472,2000,27,1.9959972770958878,-0.6402242054426286,0.12270694754568347,0.17067701803777194,0.24281027064210478,1,1
Rose Thorn Bed,Alligator Stew,0c38a22d-c163-40a1-98c0-15cd45e6e51f,2003,3.21088434855,Electronic,Rock,Jazz,0.116571441293,0.463059872389,0.770938158035,0.0815472155809,0.0812434703112,0.354376167059,0.322173953056,0.923081576824,0.206641823053,2000,14,-2.035533222277582,1.2790733050621248,0.3599180065283837,-0.1917954902213585,0.06338611412255798,0,1
Terminator X to the Edge of Panic,Public Enemy,0eb3d3da-6a66-4572-8ea4-082d6dffc6b8,1988,4.52353719075,Electronic,Hip-Hop,Jazz,0.160337105393,0.160445973277,0.926943540573,0.0489517264068,0.0183670148253,0.944962739944,0.010608272627,0.256645619869,0.631262660027,1980,33,-2.762011309633518,-0.034152923592344814,-2.210426528216836,0.3897594427548493,1.0570176705376944,0,1
Hold Me Close,David Essex,0ce5d174-c7c3-4a9a-a560-62e07fd0ee80,2022,3.87613601685,Electronic,Rhythmic,Jazz,0.663745701313,0.331938028336,0.045544128865,0.748495995998,0.954678893089,0.255658268929,0.870895564556,0.963989853859,0.0710501074791,2020,13,1.8510385467302943,-0.25302277010791957,2.4909768409672974,-0.22120725975381847,-0.3914573693574012,1,1
El me mintió,Amanda Miguel,0bcedd30-63d9-4bf0-8dca-f90b5afceeaa,2007,3.677605438233333,Electronic,Rhythmic,Jazz,0.38610085845,0.385317146778,0.731909155846,0.245608299971,0.152506425977,0.263069361448,0.838721871376,0.996039032936,0.450124323368,2000,12,-0.7959663679627003,1.1340375706428205,0.7737034432986439,0.36142321277133205,-0.6974659491442831,0,1
Dreamin',Lou Reed,1b4c0efc-2a46-4716-9957-b233e9887936,1992,5.1575998942000005,Electronic,Classic,Jazz,0.774453818798,0.0492757000029,0.0197252351791,0.970765769482,0.933932304382,0.04393613711,0.276693969965,0.403697311878,0.0196477081627,1990,8,2.387676975675416,-0.8672215266359442,-0.7042155458239812,-1.5757922747004303,0.05047361488356591,1,1
Heart of the Smokies,Dolly Parton,0ff5ee15-7b6f-4b4e-ad3e-7e168225a571,2009,2.4951291402166667,Folkcountry,Rhythmic,Jazz,0.602787971497,0.579185366631,0.293653458357,0.657381415367,0.287648767233,0.536501526833,0.855166316032,0.887089788914,0.00980434194207,2000,20,0.45381298916833757,1.1217930605515771,1.4166093565872848,-0.16498740876983123,0.2195635180697089,1,1
The Other Side (radio mix),Paul van Dyk feat? Wayne Jackson,0c8daab0-49e9-4e74-acc4-4c2919845a63,2005,3.8134422302166655,Electronic,Dance,Jazz,0.254578441381,1.88859776244e-05,0.824588775635,0.386091381311,0.0197037886828,0.999715685844,0.130768671632,0.718496799469,0.187011614442,2000,26,-2.2344983376595318,-0.3487507634360672,-0.2081669794733457,-0.14827344047708083,0.7716533799813968,0,1
Five Feet High & Rising,Johnny Cash,1aefcc7a-f1d9-4546-a6be-d152498d4162,1994,1.8102856954,Rock,Rhythmic,Jazz,0.361446887255,0.823841631413,0.448055714369,0.770171940327,0.463468462229,0.0891435816884,0.10421256721,0.566987037659,0.0148290051147,1990,23,0.14141564201153597,1.1796131231971947,-0.11591380876075673,-1.074169914036877,1.341217761707725,0,1
Disco Project,Pink Project,1a9cc950-dc83-464b-a14a-0f6daf411625,1982,4.564027404783333,Electronic,Rhythmic,Jazz,0.524301171303,0.320108294487,0.392926633358,0.307073146105,0.307319283485,0.592644751072,0.830339133739,0.971455276012,0.663289964199,1980,13,0.25967501852042796,1.3608688273593252,-0.9632908303190566,0.6194654153870164,-1.077121015259637,1,1
Masquerade Suite∶ II. Nocturne,RCA Victor Symphony Orchestra,0f3f4747-6092-43f7-85da-2ed13400d105,1999,3.85,Electronic,Classic,Jazz,0.852134168148,0.154984682798,0.0101051200181,0.999992787838,0.959369957447,0.0575117580593,0.844653010368,0.140145123005,0.99998909235,1990,30,3.101031687391765,-1.409678085604875,-0.6497469986177445,0.25587005256000545,0.24282598815787249,1,1
Segue: Nathan Adler,David Bowie,0b32867d-9bbb-490a-bf21-44afbdfc08ac,1995,1.0126666386916667,Electronic,Hip-Hop,Jazz,0.259589701891,0.161253631115,0.940040767193,0.757683515549,0.637846827507,0.993347525597,0.0195652246475,0.124069288373,0.0234154202044,1990,19,-1.4115744007040973,-0.20264256338076767,-0.786608289055376,-2.0562835586330674,1.4058310326411458,0,1
Dile Que Por Mi No Tema,Celia Cruz Con La Sonora Matancera,1c8e4e20-cfaa-4083-8e4b-ef9194cc17d9,1990,2.5434557596833334,Blues,Rhythmic,Jazz,0.644551932812,0.958128869534,0.37574800849,0.263464808464,0.487263739109,0.338313519955,0.819791197777,0.751055896282,0.277747571468,1990,23,0.530937279269073,2.275015368205425,0.43763588664781494,0.25326118063574254,0.3730228754508215,1,1
Longtime,Yppah,0da9aeec-f099-42e7-ae17-3bfd656eb492,2006,3.459777832033333,Electronic,Rock,Jazz,0.463056623936,0.333210855722,0.434508383274,0.523563683033,0.232987970114,0.848245203495,0.884699344635,0.801463007927,0.90270113945,2000,8,-0.3415252161166434,0.11082802857945556,0.4241153825404444,0.4408690803818669,-1.5420717506350408,0,1
Liebst du mich,Nachtmahr,0a784508-1c7b-4014-abc5-1e3625429bf9,2020,4.05551020305,Electronic,Dance,Jazz,0.417320072651,0.0657797679305,0.452196508646,0.573202729225,0.033960968256,0.999506235123,0.309538841248,0.284314215183,0.00489303050563,2020,14,-1.7052138622531252,-1.5182542108256556,1.1213988678350924,-0.9379307601915087,0.24052209372494518,0,1
SuperStar,Lupe Fiasco,1a363316-48e8-4e0d-adbb-fbb9e2cf00f5,2008,3.976272074383333,Electronic,Hip-Hop,Jazz,0.451424896717,0.00504423025995,0.518159329891,0.489895701408,0.334081679583,0.997726678848,0.194576904178,0.056812632829,0.0122238183394,2000,9,-1.3600894981938971,-1.1591611296103663,-0.2121232555771912,-1.6054656574101633,0.2615774631784914,0,1
Black Skies,Ozzy Osbourne,1b97bf7b-6fff-4519-914e-95a67f2c0eb9,2002,5.431292724616667,Electronic,Rock,Jazz,0.151423439384,0.351759105921,0.526120185852,0.0362301170826,0.00630037486553,0.404246479273,0.010400602594,0.167355060577,0.617685437202,2000,11,-2.2877902888100667,-0.6542536580253002,-0.9615403255042959,-0.25385251948417337,-0.24440001202987202,0,1
Steal Your Heart Away,Whitesnake,0e4f7fb1-58c2-4ac0-9244-85abf37e6353,2020,7.2537689209,Electronic,Rock,Jazz,0.256837874651,0.157343491912,0.711370706558,0.0622278675437,3.84999884773e-06,0.0829897150397,0.0543323978782,0.0268366076052,0.0194538086653,2020,21,-2.4444344385772276,-1.610589350645582,0.3468127805631714,-0.16062735182932136,0.9052287074105123,0,1
Gladiator,Royal Liverpool Philharmonic Orchestra,0bf5db56-9e41-4585-a9ab-d8491f469bf2,2007,6.556734720866667,Electronic,Classic,Rock,0.453961253166,0.0155168781057,0.067386046052,0.994636356831,0.284029722214,0.056249473244,0.237515449524,0.179076135159,0.957513809204,2000,9,0.8025561637869492,-2.550647713451299,-1.06490236782733,-0.18020711728502992,-1.0182792554145785,1,1
